,update,total_updates,T,FPS,window,mean,median,min,max
0,0,73,2048,150,20,19.35972245,-1.205366,-2.088654,102.11804
1,1,73,4096,151,34,23.33946794117647,-0.8518415,-2.75722,110.97984
2,2,73,6144,151,42,21.191840738095237,-0.8450854999999999,-2.75722,110.97984
3,3,73,8192,150,50,17.773709779999997,-0.8450854999999999,-4.832434,110.97984
4,4,73,10240,149,50,26.00868948,-0.790691,-4.832434,110.97984
5,5,73,12288,150,50,22.118154880000002,-0.728081,-4.832434,101.973694
6,6,73,14336,149,50,24.380048539999997,-0.5945594999999999,-4.832434,101.858139
7,7,73,16384,147,50,18.05337406,-0.6638865,-3.902218,101.858139
8,8,73,18432,149,50,18.23856202,-0.6638865,-3.902218,111.25484
9,9,73,20480,149,50,26.41215662,-0.6714385,-3.902218,111.25484
10,10,73,22528,150,50,32.53927412,-0.7253419999999999,-3.902218,111.25484
11,11,73,24576,150,50,43.06411892,-0.210291,-2.520422,111.25484
12,12,73,26624,149,50,47.205603100000005,4.4509845,-2.104581,111.507433
13,13,73,28672,147,50,46.73515551999999,4.217042999999999,-2.500382,111.507433
14,14,73,30720,146,50,48.84066082,9.032983,-2.500382,111.507433
15,15,73,32768,145,50,46.37301238,-0.5702849999999999,-2.500382,102.153134
16,16,73,34816,146,50,37.89835266,-0.8041754999999999,-2.132374,102.141579
17,17,73,36864,145,50,42.08989584,-0.7326415,-2.132374,102.24496
18,18,73,38912,145,50,40.244631680000005,-0.7171725,-2.132374,111.550907
19,19,73,40960,145,50,44.76985504,0.0072369999999999934,-1.985845,111.550907
20,20,73,43008,144,50,46.81315682,4.0237045,-1.985845,111.550907
21,21,73,45056,143,50,51.114160919999996,54.882836499999996,-1.891313,111.297642
22,22,73,47104,142,50,48.668155819999996,4.2391995,-1.891313,111.297642
23,23,73,49152,141,50,50.721987260000006,54.8162555,-1.584786,111.297642
24,24,73,51200,140,50,40.30975492,-0.4424495,-1.584786,102.280366
25,25,73,53248,140,50,44.407763620000004,-0.1428545,-1.784248,102.254246
26,26,73,55296,139,50,44.533100360000006,-0.43923,-1.784248,111.50667
27,27,73,57344,138,50,40.775065600000005,-0.726417,-2.131921,111.50667
28,28,73,59392,139,50,38.742346559999994,-0.6401745,-2.131921,111.50667
29,29,73,61440,139,50,38.58275738,-0.572399,-1.728047,102.210495
30,30,73,63488,138,50,38.39697168,-0.6371595,-2.285987,102.210495
31,31,73,65536,137,50,38.3033849,-0.7095085,-2.698366,102.169599
32,32,73,67584,137,50,48.76391272000001,8.594249000000001,-2.698366,111.497948
33,33,73,69632,137,50,46.9202795,8.6901975,-2.698366,111.497948
34,34,73,71680,138,50,41.19527588,4.261057,-2.603413,111.497948
35,35,73,73728,138,50,34.68566768,-0.660417,-2.603413,111.183877
36,36,73,75776,139,50,40.7806077,-0.668816,-2.603413,111.536259
37,37,73,77824,139,50,40.42605948,-0.696484,-1.951174,111.536259
38,38,73,79872,139,50,44.76339444,-0.285115,-1.951174,111.536259
39,39,73,81920,140,50,36.23791966,-0.6441605,-1.888706,102.228832
40,40,73,83968,140,50,40.5075859,-0.5787690000000001,-1.668941,102.228832
41,41,73,86016,141,50,44.4257969,-0.537022,-1.668941,102.061854
42,42,73,88064,141,50,48.470928920000006,4.178707,-1.67163,102.019468
43,43,73,90112,142,50,50.85489958,55.2570015,-1.67163,111.071755
44,44,73,92160,142,50,52.70906732,101.24705750000001,-1.67163,111.071755
45,45,73,94208,142,50,44.70011758,-0.567491,-1.800253,111.071755
46,46,73,96256,142,50,42.48244394,-0.567491,-1.848749,102.238699
47,47,73,98304,143,50,40.8243137,-0.6074930000000001,-1.987949,111.74363
48,48,73,100352,142,50,38.50619118,-0.6533005000000001,-2.038242,111.74363
49,49,73,102400,142,50,32.15627764,-0.79548,-2.335315,111.74363
50,50,73,104448,142,50,26.05708902,-0.747378,-2.335315,102.058438
51,51,73,106496,142,50,28.518981479999997,-0.700164,-2.335315,102.226785
52,52,73,108544,142,50,32.62622468000001,-0.700496,-2.172094,111.581063
53,53,73,110592,142,50,24.479663220000003,-0.7673425,-1.83196,111.581063
54,54,73,112640,142,50,24.454181359999996,-0.6896100000000001,-2.113591,111.581063
55,55,73,114688,142,50,30.660409599999998,-0.5755064999999999,-2.113591,111.237656
56,56,73,116736,142,50,26.59929224,-0.5755064999999999,-2.113591,111.237656
57,57,73,118784,141,50,28.239350220000002,-0.621946,-1.982375,111.237656
58,58,73,120832,141,50,24.295384440000003,-0.7493135,-1.982375,102.071884
59,59,73,122880,141,50,18.840229,-0.759928,-2.159159,111.581398
60,60,73,124928,141,50,22.80804928,-0.69466,-2.159159,111.581398
61,61,73,126976,141,50,18.50822142,-0.69466,-2.159159,102.235244
62,62,73,129024,141,50,22.507036639999995,-0.46733349999999996,-2.159159,102.235244
63,63,73,131072,141,50,26.2508683,-0.4510015,-1.760384,102.291628
64,64,73,133120,141,50,26.7236617,-0.3271535,-1.57908,111.26994
65,65,73,135168,141,50,28.377054659999995,-0.46019350000000003,-1.57908,111.26994
66,66,73,137216,141,50,30.58773682,-0.46019350000000003,-1.730392,111.26994
67,67,73,139264,141,50,24.23365784,-0.5232245,-1.75094,102.191859
68,68,73,141312,141,50,38.341647359999996,-0.2640625,-1.75094,102.191859
69,69,73,143360,141,50,36.07710352000001,-0.5272795,-1.75094,102.177349
70,70,73,145408,141,50,29.983383339999996,-0.542551,-1.572104,102.177349
71,71,73,147456,141,50,18.27895096,-0.577074,-1.61846,102.215248
72,72,73,149504,141,50,14.217998680000001,-0.597661,-1.61846,102.294753
